20251025-18:30.15-12008(us) 45393 * ParseOldFormat  (configuration.cc:66): Using old configuration format
I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos_main_helper.cc:78] 2025-11-25 18:30:15.012 | PWD : /home/dp012/Desktop/Project532/mako
20251025-18:30.19-769877(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-771027(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-771046(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-772356(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-772381(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
op/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.739 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.740 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.742 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.743 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.744 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.745 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.747 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.748 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.749 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.750 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.751 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.753 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.754 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.755 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.757 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.758 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.759 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.760 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.762 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.763 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.764 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.766 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.767 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.768 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.769 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.771 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.772 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/20251025-18:30.19-773593(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-773622(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-774806(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-774832(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-776148(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-776209(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-777370(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-777404(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-778709(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-778748(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-779905(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-779928(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-781050(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-781097(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-782297(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-782345(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-783425(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-783451(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-784679(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-784700(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-785917(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-785938(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-787017(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-787038(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-788158(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-788203(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-789378(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-789404(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-790623(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-790644(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-791890(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-791934(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-793085(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-793111(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-794317(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-794349(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-795500(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-795529(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-796663(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-796686(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-797877(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-797901(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-799053(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-799089(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-800169(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-800194(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-801333(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-801357(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-802594(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-802637(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-803766(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-803785(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-805003(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-805031(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.773 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.774 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.776 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.777 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.778 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.779 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.781 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.782 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.783 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.784 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.785 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.787 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.788 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.789 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.790 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.791 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.793 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.794 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.795 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.796 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.797 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.799 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.800 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.801 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.802 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.803 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.805 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.20251025-18:30.19-806445(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-806467(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-807737(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-807763(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-808968(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-808993(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-810188(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-810210(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-811344(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-811368(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-812649(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-812717(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-813838(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-813861(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-815100(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-815128(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-816548(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-816572(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-817720(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-817741(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-818933(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-818954(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-820256(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-820292(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-821566(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-821599(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-822784(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-822815(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-823927(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-823946(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-825164(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-825189(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-826430(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-826463(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-827832(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-827882(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-828992(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-829031(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-830237(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-830258(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-831444(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-831497(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-832765(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-832797(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-833950(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-833975(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-835206(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-835249(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-836506(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-836532(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-837732(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-837774(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
20251025-18:30.19-838908(us) 45393 ! GetOrCreateClient (rrr_rpc_backend.cc:214): Failed to connect to 127.0.0.1:32107 (error 107)
20251025-18:30.19-838936(us) 45393 ! SendToAll       (rrr_rpc_backend.cc:349): Failed to get client for shard 1
cpp:179] 2025-11-25 18:30:19.806 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.807 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.808 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.810 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.811 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.812 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.813 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.815 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.816 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.817 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.818 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.820 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.821 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.822 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.823 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.825 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.826 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.827 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.828 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.830 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.831 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.832 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.833 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.835 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.836 | rrr::Client: connect(127.0.0.1:32107): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:19.837 | rrr::Client: connect(127.0.0.1:32107): Connection refused
